Id_vente;Id_bien;Date mutation;Valeur fonciere;Id_codedep_codecommune
29585;29585;26/05/2020;185000;75108
29586;29586;19/05/2020;1310000;75103
29587;29587;25/05/2020;700000;75103
29588;29588;27/05/2020;550000;75101
29589;29589;28/05/2020;750000;75101
29590;29590;28/05/2020;730000;75103
29591;29591;01/06/2020;432000;75108
29592;29592;20/05/2020;2500000;75103
29593;29593;28/05/2020;210000;75108
29594;29594;28/05/2020;208200;75108
29595;29595;05/06/2020;15000;75108
29596;29596;03/06/2020;1487000;75108
29597;29597;19/05/2020;252700;75103
29598;29598;20/04/2020;213800;75108
29599;29599;29/05/2020;465500;75103
29600;29600;05/06/2020;2100000;75108
29601;29601;28/05/2020;30000;75103
29602;29602;10/06/2020;790250;75108
29603;29603;22/05/2020;281420;75103
29604;29604;28/05/2020;770000;75103
29605;29605;10/06/2020;224742;75108
29606;29606;29/05/2020;1848000;75101
29607;29607;16/06/2020;109000;75108
29608;29608;04/06/2020;357000;75101
29609;29609;03/06/2020;265000;75101
29610;29610;27/05/2020;940000;75108
29611;29611;17/06/2020;850000;75103
29612;29612;16/06/2020;800000;75108
29613;29613;02/06/2020;455000;75103
29614;29614;09/06/2020;239900;75103
29615;29615;17/06/2020;2758900;75108
29616;29616;18/06/2020;744860;75108
29617;29617;17/06/2020;270000;75108
29618;29618;18/06/2020;859250;75103
29619;29619;18/06/2020;745000;75101
29620;29620;11/06/2020;315000;75103
29621;29621;10/06/2020;165000;75103
29622;29622;08/06/2020;460000;75108
29623;29623;12/06/2020;2250000;75108
29624;29624;26/05/2020;120000;75103
29625;29625;26/05/2020;728500;75108
29626;29626;19/06/2020;45000;75103
29627;29627;27/05/2020;1100000;75101
29628;29628;29/05/2020;480500;75103
29629;29629;28/05/2020;535000;75108
29630;29630;19/06/2020;675500;75103
29631;29631;22/06/2020;303000;75103
29632;29632;17/06/2020;325000;75101
29633;29633;16/06/2020;1400000;75108
29634;29634;16/06/2020;795000;75108
29635;29635;17/06/2020;83000;75108
29636;29636;08/06/2020;199000;75103
29637;29637;19/06/2020;847112;75103
29638;29638;12/06/2020;485000;75103
29639;29639;16/06/2020;390000;75101
29640;29640;05/06/2020;815000;75103
29641;29641;10/06/2020;500000;75103
29642;29642;01/06/2020;287000;75103
29643;29643;04/06/2020;298000;75108
29644;29644;05/06/2020;101080;75103
29645;29645;15/06/2020;4000000;75108
29646;29646;22/06/2020;572000;75101
29647;29647;19/06/2020;486210;75108
29648;29648;11/06/2020;600000;75108
29649;29649;05/06/2020;10000;75101
29650;29650;25/06/2020;570000;75108
29651;29651;18/06/2020;248000;75108
29652;29652;17/06/2020;593750;75108
29653;29653;18/06/2020;300000;75103
29654;29654;22/06/2020;1200000;75108
29655;29655;09/06/2020;560740;75108
29656;29656;26/06/2020;365000;75101
29657;29657;25/06/2020;1608000;75108
29658;29658;22/06/2020;1280000;75108
29659;29659;05/06/2020;1340000;75108
29660;29660;12/06/2020;1500000;75103
29661;29661;17/06/2020;145000;75103
29662;29662;08/06/2020;331650;75103
29663;29663;08/06/2020;240000;75103
29664;29664;11/06/2020;720000;75101
29665;29665;26/06/2020;1024000;75103
29666;29666;17/06/2020;131400;75103
29667;29667;18/06/2020;768200;75103
29668;29668;30/06/2020;1226200;75103
29669;29669;22/06/2020;3923276;75108
29670;29670;30/06/2020;480450;75103
29671;29671;22/06/2020;750000;75103
29672;29672;30/06/2020;420000;75103
29673;29673;29/06/2020;320000;75101
29674;29674;15/06/2020;3100000;75101
29675;29675;25/06/2020;1685000;75108
29676;29676;17/06/2020;1441000;75108
29677;29677;23/06/2020;703100;75103
29678;29678;26/06/2020;214100;75103
29679;29679;19/06/2020;543847;75108
29680;29680;30/06/2020;650000;75103
29681;29681;15/06/2020;1487500;75108
29682;29682;23/06/2020;1090000;75103
29683;29683;17/06/2020;339500;75108
29684;29684;16/06/2020;735000;75103
29685;29685;30/06/2020;232215;75108
29686;29686;24/06/2020;194880;75108
29687;29687;29/06/2020;590000;75103
29688;29688;18/06/2020;20000;75101
29689;29689;25/06/2020;935000;75101
29690;29690;30/06/2020;640000;75103
29691;29691;30/06/2020;458000;75103
29692;29692;25/06/2020;350000;75108
29693;29693;23/06/2020;514000;75101
29694;29694;25/06/2020;177000;75108
29695;29695;26/06/2020;496300;75108
29696;29696;24/06/2020;248487;75103
29697;29697;28/05/2020;890105;75101
29698;29698;29/06/2020;425000;75101
29699;29699;30/06/2020;375000;75103
29700;29700;26/06/2020;338000;75103
29701;29701;30/06/2020;183264;75103
29702;29702;08/06/2020;1168000;75108
29703;29703;30/06/2020;975000;75108
29704;29704;30/06/2020;945000;75103
29705;29705;18/06/2020;768490;75101
29706;29706;08/01/2020;1195000;75106
29707;29707;03/01/2020;497270;75106
29708;29708;06/01/2020;1829700;75106
29709;29709;10/01/2020;327000;75106
29710;29710;08/01/2020;2184420;75106
29711;29711;11/01/2020;695238;75106
29712;29712;06/01/2020;380000;75106
29713;29713;10/01/2020;1320000;75107
29714;29714;10/01/2020;189000;75106
29715;29715;14/01/2020;1475000;75106
29716;29716;03/01/2020;278500;75105
29717;29717;08/01/2020;871900;75106
29718;29718;10/01/2020;185000;75105
29719;29719;06/01/2020;3380000;75106
29720;29720;13/01/2020;1750750;75107
29721;29721;07/01/2020;1250000;75106
29722;29722;08/01/2020;215000;75107
29723;29723;08/01/2020;432000;75105
29724;29724;10/01/2020;1862000;75107
29725;29725;06/01/2020;334450;75105
29726;29726;06/01/2020;1565002;75106
29727;29727;24/01/2020;777900;75106
29728;29728;06/01/2020;800000;75106
29729;29729;07/01/2020;680000;75107
29730;29730;02/01/2020;357000;75105
29731;29731;22/01/2020;520000;75106
29732;29732;21/01/2020;379000;75107
29733;29733;22/01/2020;630000;75107
29734;29734;27/01/2020;309000;75107
29735;29735;17/01/2020;810000;75107
29736;29736;23/01/2020;440000;75106
29737;29737;13/01/2020;590580;75106
29738;29738;14/01/2020;342000;75107
29739;29739;22/01/2020;330476.2;75107
29740;29740;22/01/2020;297000;75105
29741;29741;23/01/2020;760000;75106
29742;29742;03/01/2020;1469500;75107
29743;29743;08/01/2020;1493825;75106
29744;29744;14/01/2020;2300000;75107
29745;29745;21/01/2020;253250;75106
29746;29746;20/01/2020;1298500;75106
29747;29747;28/01/2020;940000;75106
29748;29748;20/01/2020;401720;75106
29749;29749;20/01/2020;590000;75105
29750;29750;15/01/2020;1350000;75105
29751;29751;15/01/2020;855400;75106
29752;29752;10/01/2020;190000;75106
29753;29753;17/01/2020;772000;75107
29754;29754;15/01/2020;710000;75106
29755;29755;16/01/2020;1950000;75106
29756;29756;03/02/2020;151000;75106
29757;29757;13/01/2020;883520;75105
29758;29758;10/01/2020;395000;75107
29759;29759;21/01/2020;228000;75105
29760;29760;22/01/2020;750000;75107
29761;29761;27/01/2020;402800;75105
29762;29762;17/01/2020;426000;75105
29763;29763;28/01/2020;210000;75107
29764;29764;24/01/2020;210000;75105
29765;29765;23/01/2020;274950;75107
29766;29766;15/01/2020;560500;75106
29767;29767;24/01/2020;5054500;75107
29768;29768;29/01/2020;449500;75105
29769;29769;24/01/2020;115000;75106
29770;29770;23/01/2020;2055000;75106
29771;29771;21/01/2020;680000;75105
29772;29772;06/02/2020;787500;75107
29773;29773;30/01/2020;439275;75105
29774;29774;24/01/2020;550000;75107
29775;29775;30/01/2020;196603;75107
29776;29776;27/01/2020;730000;75107
29777;29777;13/01/2020;1249600;75105
29778;29778;27/01/2020;338000;75107
29779;29779;21/01/2020;2450000;75107
29780;29780;04/02/2020;340000;75107
29781;29781;31/01/2020;2001400;75106
29782;29782;30/01/2020;410000;75107
29783;29783;03/02/2020;830000;75107
29784;29784;03/02/2020;523400;75107
29785;29785;28/01/2020;3514110;75107
29786;29786;23/01/2020;856800;75107
29787;29787;29/01/2020;1640777;75107
29788;29788;07/02/2020;235000;75105
29789;29789;31/01/2020;268000;75106
29790;29790;22/01/2020;737100;75105
29791;29791;15/01/2020;398400;75106
29792;29792;13/02/2020;425000;75107
29793;29793;20/01/2020;2459300;75107
29794;29794;31/01/2020;447000;75106
29795;29795;24/01/2020;2200000;75105
29796;29796;24/01/2020;293000;75105
29797;29797;10/02/2020;673871;75106
29798;29798;29/01/2020;317000;75105
29799;29799;22/01/2020;8577713;75107
29800;29800;07/02/2020;1100000;75105
29801;29801;27/01/2020;3100000;75106
29802;29802;07/02/2020;1070000;75105
29803;29803;20/01/2020;766143.1;75105
29804;29804;14/02/2020;607757;75107
29805;29805;10/02/2020;1420000;75106
29806;29806;18/02/2020;602000;75106
29807;29807;11/02/2020;1280000;75107
29808;29808;10/02/2020;980000;75105
29809;29809;29/01/2020;939420;75106
29810;29810;03/02/2020;15050;75105
29811;29811;06/02/2020;276000;75105
29812;29812;13/02/2020;4502585;75107
29813;29813;18/02/2020;1425000;75106
29814;29814;31/01/2020;122000;75105
29815;29815;08/02/2020;212000;75105
29816;29816;06/02/2020;4100000;75107
29817;29817;18/02/2020;380000;75105
29818;29818;18/02/2020;303000;75105
29819;29819;07/02/2020;460000;75106
29820;29820;13/02/2020;655250;75105
29821;29821;20/02/2020;902500;75107
29822;29822;17/02/2020;957030;75106
29823;29823;12/02/2020;430000;75106
29824;29824;30/01/2020;697500;75106
29825;29825;18/02/2020;2250000;75107
29826;29826;18/02/2020;540000;75105
29827;29827;31/01/2020;368000;75105
29828;29828;30/01/2020;355000;75105
29829;29829;07/02/2020;175000;75105
29830;29830;24/02/2020;514010;75105
29831;29831;27/02/2020;544725;75106
29832;29832;07/02/2020;610000;75107
29833;29833;14/02/2020;1019000;75107
29834;29834;30/01/2020;425000;75105
29835;29835;30/01/2020;549000;75106
29836;29836;20/02/2020;1260000;75107
29837;29837;18/02/2020;420850;75105
29838;29838;07/02/2020;1233000;75107
29839;29839;28/02/2020;493800;75105
29840;29840;25/02/2020;215000;75106
29841;29841;21/02/2020;1224300;75106
29842;29842;21/02/2020;215000;75105
29843;29843;28/02/2020;324900;75107
29844;29844;07/02/2020;200000;75105
29845;29845;12/02/2020;545000;75105
29846;29846;11/02/2020;1333900;75107
29847;29847;14/02/2020;452040;75107
29848;29848;03/03/2020;202000;75106
29849;29849;11/02/2020;1920000;75107
29850;29850;19/02/2020;7600000;75106
29851;29851;26/02/2020;751000;75105
29852;29852;25/02/2020;2150000;75106
29853;29853;24/02/2020;666000;75105
29854;29854;14/02/2020;605000;75105
29855;29855;25/02/2020;383200;75107
29856;29856;12/02/2020;260000;75106
29857;29857;14/02/2020;482885;75106
29858;29858;15/01/2020;2706250;75107
29859;29859;28/02/2020;770000;75107
29860;29860;27/02/2020;2050000;75106
29861;29861;14/02/2020;303740;75105
29862;29862;17/02/2020;1360000;75105
29863;29863;10/03/2020;1180000;75107
29864;29864;25/02/2020;358000;75106
29865;29865;06/03/2020;381350;75105
29866;29866;02/03/2020;1290000;75106
29867;29867;24/01/2020;475000;75107
29868;29868;21/02/2020;950000;75107
29869;29869;05/03/2020;440000;75107
29870;29870;11/03/2020;156250;75105
29871;29871;13/03/2020;160000;75106
29872;29872;14/02/2020;691550;75106
29873;29873;09/03/2020;570000;75106
29874;29874;26/02/2020;820000;75107
29875;29875;26/02/2020;396000;75107
29876;29876;25/02/2020;750000;75105
29877;29877;12/03/2020;225000;75107
29878;29878;12/03/2020;3275000;75107
29879;29879;11/03/2020;572000;75106
29880;29880;11/03/2020;125000;75105
29881;29881;11/03/2020;427500;75107
29882;29882;18/02/2020;250000;75106
29883;29883;10/03/2020;1325000;75105
29884;29884;10/02/2020;3604090;75107
29885;29885;06/03/2020;336000;75107
29886;29886;09/03/2020;470250;75106
29887;29887;17/03/2020;355000;75107
29888;29888;16/03/2020;572115;75105
29889;29889;11/03/2020;231000;75106
29890;29890;27/02/2020;563000;75107
29891;29891;12/03/2020;190000;75107
29892;29892;05/03/2020;953472;75107
29893;29893;12/03/2020;1050000;75106
29894;29894;04/03/2020;840000;75107
29895;29895;26/02/2020;419300;75105
29896;29896;12/03/2020;4000000;75107
29897;29897;20/03/2020;510500;75106
29898;29898;16/03/2020;2000000;75106
29899;29899;04/03/2020;628000;75107
29900;29900;13/03/2020;345000;75106
29901;29901;17/03/2020;470000;75106
29902;29902;26/02/2020;1000000;75106
29903;29903;12/03/2020;270000;75107
29904;29904;16/03/2020;630000;75106
29905;29905;03/03/2020;624000;75106
29906;29906;24/03/2020;225600;75105
29907;29907;11/03/2020;200000;75107
29908;29908;03/03/2020;1400000;75105
29909;29909;06/03/2020;84000;75106
29910;29910;10/03/2020;743000;75105
29911;29911;12/03/2020;570000;75105
29912;29912;16/03/2020;640000;75105
29913;29913;05/03/2020;153000;75107
29914;29914;28/02/2020;3400000;75106
29915;29915;16/03/2020;1444100;75105
29916;29916;26/03/2020;1700000;75107
29917;29917;19/03/2020;403870;75106
29918;29918;17/03/2020;232000;75106
29919;29919;16/03/2020;3800000;75106
29920;29920;18/03/2020;583944;75105
29921;29921;17/03/2020;305000;75105
29922;29922;05/03/2020;242500;75105
29923;29923;06/03/2020;6000000;75107
29924;29924;06/03/2020;1010000;75107
29925;29925;30/03/2020;960000;75106
29926;29926;25/03/2020;2730000;75106
29927;29927;27/02/2020;300000;75106
29928;29928;25/03/2020;1682000;75105
29929;29929;26/03/2020;1040000;75107
29930;29930;05/03/2020;520000;75105
29931;29931;11/03/2020;623000;75107
29932;29932;27/03/2020;1104000;75107
29933;29933;05/03/2020;365000;75107
29934;29934;09/03/2020;650000;75107
29935;29935;02/04/2020;470000;75105
29936;29936;01/04/2020;1507498;75106
29937;29937;27/03/2020;1854400;75107
29938;29938;20/03/2020;500000;75105
29939;29939;18/03/2020;1595000;75107
29940;29940;19/03/2020;1150000;75105
29941;29941;10/03/2020;442308;75106
29942;29942;27/03/2020;1271320;75106
29943;29943;09/03/2020;1230000;75105
29944;29944;02/04/2020;410000;75105
29945;29945;26/02/2020;91000;75105
29946;29946;11/03/2020;284000;75105
29947;29947;08/04/2020;247750;75105
29948;29948;24/03/2020;5500000;75107
29949;29949;24/03/2020;110000;75105
29950;29950;25/03/2020;1025350;75105
29951;29951;10/04/2020;415000;75106
29952;29952;16/03/2020;320000;75107
29953;29953;09/04/2020;567000;75106
29954;29954;01/04/2020;670000;75105
29955;29955;17/03/2020;2664618;75107
29956;29956;03/04/2020;805920;75107
29957;29957;17/04/2020;557000;75107
29958;29958;17/04/2020;120000;75106
29959;29959;23/03/2020;472000;75106
29960;29960;09/04/2020;133000;75105
29961;29961;23/04/2020;170000;75106
29962;29962;09/04/2020;280000;75105
29963;29963;21/04/2020;482625;75107
29964;29964;30/03/2020;442000;75105
29965;29965;24/04/2020;349056.6;75105
29966;29966;23/04/2020;600000;75105
29967;29967;15/04/2020;609523;75106
29968;29968;10/03/2020;1265000;75105
29969;29969;14/04/2020;273000;75106
29970;29970;03/04/2020;420000;75106
29971;29971;08/04/2020;885000;75107
29972;29972;23/04/2020;2378780;75105
29973;29973;24/04/2020;267000;75107
29974;29974;10/04/2020;320000;75106
29975;29975;22/04/2020;495000;75107
29976;29976;21/04/2020;600000;75106
29977;29977;30/04/2020;645950;75105
29978;29978;30/04/2020;2696100;75106
29979;29979;10/04/2020;920000;75106
29980;29980;30/04/2020;875000;75107
29981;29981;30/04/2020;1441700;75107
29982;29982;30/04/2020;591000;75106
29983;29983;14/04/2020;416380;75105
29984;29984;30/04/2020;1273000;75106
29985;29985;07/05/2020;376000;75105
29986;29986;07/05/2020;515000;75107
29987;29987;28/04/2020;1260000;75105
29988;29988;07/05/2020;350000;75105
29989;29989;29/04/2020;1246000;75107
29990;29990;30/04/2020;1020000;75106
29991;29991;12/05/2020;426000;75106
29992;29992;23/04/2020;839800;75106
29993;29993;18/03/2020;268000;75105
29994;29994;03/03/2020;170000;75105
29995;29995;03/03/2020;60000;75105
29996;29996;13/05/2020;455000;75107
29997;29997;23/04/2020;332000;75105
29998;29998;06/03/2020;362000;75106
29999;29999;31/03/2020;2933000;75106
30000;30000;30/04/2020;290000;75105
30001;30001;04/03/2020;2495440;75107
30002;30002;27/04/2020;1480000;75107
30003;30003;10/04/2020;190000;75105
30004;30004;12/05/2020;2299900;75107
30005;30005;04/05/2020;1259000;75107
30006;30006;14/05/2020;315380;75106
30007;30007;13/05/2020;742200;75105
30008;30008;24/04/2020;740000;75107
30009;30009;18/05/2020;2098764;75106
30010;30010;15/05/2020;735560;75106
30011;30011;11/05/2020;418000;75107
30012;30012;14/05/2020;415000;75107
30013;30013;19/05/2020;1500000;75106
30014;30014;14/05/2020;849000;75105
30015;30015;14/05/2020;465000;75105
30016;30016;14/05/2020;376200;75106
30017;30017;20/05/2020;965000;75105
30018;30018;03/04/2020;400000;75105
30019;30019;11/05/2020;827000;75107
30020;30020;15/05/2020;2060000;75107
30021;30021;20/05/2020;344200;75105
30022;30022;15/05/2020;615000;75107
30023;30023;15/05/2020;484000;75107
30024;30024;15/05/2020;950000;75106
30025;30025;29/04/2020;2300000;75106
30026;30026;13/05/2020;304000;75105
30027;30027;12/05/2020;915000;75105
30028;30028;18/05/2020;523500;75105
30029;30029;14/05/2020;937050;75106
30030;30030;20/05/2020;395000;75106
30031;30031;19/05/2020;1780000;75107
30032;30032;26/05/2020;375000;75105
30033;30033;11/05/2020;3490000;75107
30034;30034;20/05/2020;1587039;75107
30035;30035;18/05/2020;220000;75107
30036;30036;19/05/2020;1433350;75106
30037;30037;19/05/2020;494344;75107
30038;30038;20/05/2020;555000;75105
30039;30039;19/05/2020;561905;75107
30040;30040;25/05/2020;328000;75105
30041;30041;11/05/2020;1978000;75106
30042;30042;11/05/2020;2075000;75106
30043;30043;25/05/2020;1370000;75107
30044;30044;19/05/2020;1625000;75105
30045;30045;14/05/2020;360000;75106
30046;30046;28/05/2020;740000;75106
30047;30047;18/05/2020;310000;75106
30048;30048;30/04/2020;269000;75105
30049;30049;22/05/2020;434000;75106
30050;30050;07/05/2020;160000;75105
30051;30051;19/05/2020;396200;75106
30052;30052;07/05/2020;665000;75105
30053;30053;20/05/2020;3031250;75106
30054;30054;05/05/2020;133000;75107
30055;30055;06/05/2020;686000;75105
30056;30056;28/05/2020;480000;75106
30057;30057;15/05/2020;3202000;75106
30058;30058;26/05/2020;515000;75106
30059;30059;25/05/2020;650000;75106
30060;30060;26/05/2020;800000;75107
30061;30061;26/05/2020;489000;75105
30062;30062;15/05/2020;1000000;75105
30063;30063;30/04/2020;1600000;75107
30064;30064;27/05/2020;880000;75107
30065;30065;29/05/2020;550000;75106
30066;30066;13/05/2020;572420;75107
30067;30067;15/05/2020;240000;75105
30068;30068;29/05/2020;1500000;75105
30069;30069;20/05/2020;125000;75107
30070;30070;29/05/2020;688800;75106
30071;30071;19/05/2020;1040000;75106
30072;30072;20/05/2020;280000;75106
30073;30073;26/05/2020;579500;75105
30074;30074;10/06/2020;1150000;75106
30075;30075;19/05/2020;80000;75105
30076;30076;28/05/2020;147000;75105
30077;30077;28/05/2020;150000;75105
30078;30078;25/05/2020;1800000;75107
30079;30079;08/06/2020;230000;75107
30080;30080;08/06/2020;227000;75107
30081;30081;19/05/2020;840000;75106
30082;30082;28/05/2020;805000;75107
30083;30083;25/05/2020;703250;75107
30084;30084;29/05/2020;2600000;75107
30085;30085;20/05/2020;275000;75106
30086;30086;09/06/2020;814955;75107
30087;30087;03/06/2020;285000;75106
30088;30088;29/05/2020;908000;75107
30089;30089;28/05/2020;4050000;75107
30090;30090;04/06/2020;2703385;75107
30091;30091;20/05/2020;1805000;75107
30092;30092;25/05/2020;331660;75107
30093;30093;02/06/2020;2020000;75106
30094;30094;15/06/2020;737800;75107
30095;30095;17/06/2020;3200000;75106
30096;30096;02/06/2020;173000;75105
30097;30097;27/05/2020;700000;75106
30098;30098;26/05/2020;895000;75105
30099;30099;16/06/2020;1870000;75106
30100;30100;25/05/2020;112000;75106
30101;30101;15/06/2020;360000;75105
30102;30102;03/06/2020;423815;75106
30103;30103;04/06/2020;1630000;75107
30104;30104;06/01/2020;506500;75110
30105;30105;10/01/2020;331620;75109
30106;30106;09/01/2020;920000;75110
30107;30107;07/01/2020;459000;75109
30108;30108;07/01/2020;312000;75110
30109;30109;08/01/2020;384000;75110
30110;30110;10/01/2020;940000;75110
30111;30111;15/01/2020;124540;75110
30112;30112;13/01/2020;799920;75110
30113;30113;06/01/2020;362050;75110
30114;30114;06/01/2020;601400;75110
30115;30115;13/01/2020;179000;75110
30116;30116;02/01/2020;374000;75110
30117;30117;06/01/2020;482000;75110
30118;30118;03/01/2020;270000;75110
30119;30119;16/01/2020;402000;75110
30120;30120;16/01/2020;307000;75109
30121;30121;20/01/2020;933200;75109
30122;30122;20/01/2020;792000;75109
30123;30123;13/01/2020;398500;75110
30124;30124;13/01/2020;321150;75109
30125;30125;14/01/2020;319000;75110
30126;30126;22/01/2020;429000;75109
30127;30127;10/01/2020;626770;75110
30128;30128;08/01/2020;744000;75109
30129;30129;22/01/2020;315100;75110
30130;30130;20/01/2020;441700;75110
30131;30131;13/01/2020;174000;75110
30132;30132;20/01/2020;734600;75110
30133;30133;27/01/2020;110000;75109
30134;30134;15/01/2020;446000;75110
30135;30135;20/01/2020;948300;75109
30136;30136;21/01/2020;990000;75109
30137;30137;28/01/2020;341000;75109
30138;30138;24/01/2020;410600;75110
30139;30139;09/01/2020;887000;75109
30140;30140;17/01/2020;322720;75109
30141;30141;10/01/2020;672350;75109
30142;30142;10/01/2020;549810;75110
30143;30143;14/01/2020;266000;75109
30144;30144;30/01/2020;44850;75110
30145;30145;31/01/2020;301600;75110
30146;30146;10/01/2020;519000;75109
30147;30147;24/01/2020;492700;75110
30148;30148;31/01/2020;736000;75110
30149;30149;23/01/2020;925000;75109
30150;30150;17/01/2020;639675;75109
30151;30151;20/01/2020;1759280;75109
30152;30152;04/02/2020;134500;75110
30153;30153;21/01/2020;167470;75110
30154;30154;22/01/2020;325158.03;75110
30155;30155;24/01/2020;1825000;75109
30156;30156;23/01/2020;630000;75110
30157;30157;31/01/2020;378000;75109
30158;30158;27/01/2020;1139800;75110
30159;30159;07/02/2020;579000;75109
30160;30160;05/02/2020;591600;75109
30161;30161;20/01/2020;715000;75109
30162;30162;05/02/2020;299100;75110
30163;30163;16/01/2020;375250;75110
30164;30164;27/01/2020;435000;75109
30165;30165;28/01/2020;775000;75109
30166;30166;24/01/2020;31713;75109
30167;30167;22/01/2020;528425;75109
30168;30168;20/01/2020;615000;75109
30169;30169;06/02/2020;366100;75109
30170;30170;23/01/2020;203000;75109
30171;30171;28/01/2020;265500;75109
30172;30172;25/01/2020;885000;75109
30173;30173;03/02/2020;264000;75109
30174;30174;12/02/2020;2302000;75110
30175;30175;31/01/2020;412000;75110
30176;30176;20/01/2020;669000;75110
30177;30177;18/02/2020;141000;75109
30178;30178;31/01/2020;570270;75109
30179;30179;31/01/2020;173000;75110
30180;30180;14/02/2020;425000;75109
30181;30181;13/02/2020;862000;75110
30182;30182;07/02/2020;538100;75110
30183;30183;12/02/2020;457600;75110
30184;30184;24/01/2020;1430000;75109
30185;30185;06/02/2020;1160000;75109
30186;30186;14/02/2020;678762;75109
30187;30187;25/01/2020;279100;75109
30188;30188;21/01/2020;418600;75110
30189;30189;06/02/2020;457300;75110
30190;30190;10/02/2020;1136000;75109
30191;30191;31/01/2020;250500;75110
30192;30192;04/02/2020;634000;75109
30193;30193;10/02/2020;770000;75109
30194;30194;06/02/2020;572500;75110
30195;30195;01/02/2020;368509;75110
30196;30196;04/02/2020;355000;75109
30197;30197;04/02/2020;127195;75109
30198;30198;03/02/2020;196100;75109
30199;30199;17/02/2020;171000;75110
30200;30200;13/02/2020;345000;75109
30201;30201;17/02/2020;897000;75109
30202;30202;07/02/2020;397850;75110
30203;30203;05/02/2020;767900;75109
30204;30204;07/02/2020;369000;75110
30205;30205;14/02/2020;1263000;75110
30206;30206;19/02/2020;298500;75110
30207;30207;18/02/2020;233000;75109
30208;30208;31/01/2020;198000;75109
30209;30209;06/02/2020;191940;75109
30210;30210;24/02/2020;745900;75110
30211;30211;14/02/2020;360000;75110
30212;30212;25/02/2020;1049200;75110
30213;30213;25/02/2020;1764100;75109
30214;30214;20/02/2020;584000;75109
30215;30215;25/02/2020;548100;75110
30216;30216;14/02/2020;650000;75109
30217;30217;02/03/2020;1014000;75109
30218;30218;03/03/2020;541200;75109
30219;30219;09/03/2020;1700000;75109
30220;30220;24/02/2020;1624500;75109
30221;30221;02/03/2020;86000;75109
30222;30222;02/03/2020;1976000;75109
30223;30223;09/03/2020;629000;75110
30224;30224;28/02/2020;352000;75110
30225;30225;12/03/2020;322000;75110
30226;30226;16/03/2020;1500000;75110
30227;30227;26/02/2020;14000;75109
30228;30228;26/02/2020;2389240;75110
30229;30229;02/03/2020;200300;75110
30230;30230;23/02/2020;234000;75110
30231;30231;26/02/2020;1532000;75109
30232;30232;13/03/2020;434850;75110
30233;30233;24/02/2020;790000;75109
30234;30234;02/03/2020;417000;75110
30235;30235;16/03/2020;442666;75110
30236;30236;13/03/2020;483225;75110
30237;30237;04/03/2020;495000;75109
30238;30238;26/02/2020;220000;75109
30239;30239;02/03/2020;733000;75109
30240;30240;23/03/2020;441000;75110
30241;30241;29/02/2020;840000;75109
30242;30242;12/03/2020;1307760;75110
30243;30243;28/02/2020;432700;75109
30244;30244;06/03/2020;474405.7;75110
30245;30245;28/02/2020;689010;75109
30246;30246;06/03/2020;215000;75110
30247;30247;13/03/2020;394000;75110
30248;30248;18/03/2020;986860;75109
30249;30249;12/03/2020;1107000;75110
30250;30250;05/03/2020;73500;75109
30251;30251;17/03/2020;783600;75109
30252;30252;05/03/2020;216667;75109
30253;30253;18/03/2020;470000;75110
30254;30254;12/03/2020;422000;75110
30255;30255;17/03/2020;945000;75109
30256;30256;26/02/2020;499000;75110
30257;30257;16/03/2020;492500;75109
30258;30258;20/03/2020;515000;75109
30259;30259;12/03/2020;335000;75110
30260;30260;16/03/2020;475000;75110
30261;30261;05/03/2020;294000;75109
30262;30262;16/03/2020;435000;75110
30263;30263;12/03/2020;367260;75109
30264;30264;20/02/2020;230061;75110
30265;30265;26/02/2020;50000;75109
30266;30266;27/02/2020;253000;75109
30267;30267;02/04/2020;413000;75110
30268;30268;13/03/2020;251532;75110
30269;30269;11/03/2020;178600;75110
30270;30270;12/03/2020;333000;75109
30271;30271;11/03/2020;1400000;75109
30272;30272;03/03/2020;145000;75110
30273;30273;20/03/2020;238000;75109
30274;30274;20/03/2020;380000;75110
30275;30275;18/03/2020;182450;75109
30276;30276;07/02/2020;183000;75110
30277;30277;17/03/2020;774000;75110
30278;30278;31/03/2020;318900;75109
30279;30279;13/03/2020;315000;75109
30280;30280;13/03/2020;173000;75109
30281;30281;25/02/2020;184000;75109
30282;30282;16/03/2020;859000;75110
30283;30283;13/02/2020;445000;75109
30284;30284;31/03/2020;231000;75109
30285;30285;28/02/2020;275000;75110
30286;30286;26/03/2020;2350000;75109
30287;30287;06/03/2020;657000;75110
30288;30288;26/02/2020;1250000;75110
30289;30289;06/03/2020;247000;75110
30290;30290;18/02/2020;686000;75109
30291;30291;02/03/2020;1010000;75109
30292;30292;21/04/2020;1304900;75109
30293;30293;30/03/2020;205500;75110
30294;30294;26/03/2020;430000;75110
30295;30295;27/03/2020;544000;75110
30296;30296;16/04/2020;642000;75110
30297;30297;08/04/2020;538500;75109
30298;30298;08/04/2020;412500;75109
30299;30299;22/04/2020;229690;75110
30300;30300;19/03/2020;387000;75110
30301;30301;13/03/2020;622950;75110
30302;30302;09/03/2020;258320;75110
30303;30303;26/02/2020;690000;75109
30304;30304;19/02/2020;375000;75110
30305;30305;07/04/2020;820000;75109
30306;30306;10/04/2020;1292500;75110
30307;30307;07/02/2020;685000;75110
30308;30308;15/04/2020;162000;75109
30309;30309;05/03/2020;409600;75109
