CODDEP;CODCOM;COM;PTOT;Id_codedep_codecommune;Code postal;Id_region
51;662;Witry-lès-Reims;5045;51662;51420.0;10
51;663;Magenta;1712;51663;51530.0;10
52;121;Chaumont;23042;52121;52000.0;10
52;269;Langres;8064;52269;52200.0;10
52;353;Nogent;3652;52353;52800.0;10
53;54;Changé;6407;53054;53810.0;2
53;62;Château-Gontier-sur-Mayenne;17616;53062;53200.0;2
53;73;Congrier;910;53073;53800.0;2
53;130;Laval;52370;53130;53000.0;2
53;147;Mayenne;13503;53147;53100.0;2
53;216;Saint-Fraimbault-de-Prières;1020;53216;53300.0;2
54;28;Auboué;2635;54028;54580.0;10
54;76;Blainville-sur-l'Eau;4019;54076;54360.0;10
54;90;Bouxières-aux-Dames;4200;54090;54136.0;10
54;99;Val de Briey;8300;54099;54150.0;10
54;115;Champigneulles;6736;54115;54250.0;10
54;137;Cons-la-Grandville;524;54137;54870.0;10
54;138;Cosnes-et-Romain;2797;54138;54400.0;10
54;150;Custines;3110;54150;54670.0;10
54;152;Damelevières;3200;54152;54360.0;10
54;162;Domgermain;1178;54162;54119.0;10
54;167;Dommartin-lès-Toul;1988;54167;54200.0;10
54;174;Écrouves;4481;54174;54200.0;10
54;184;Essey-lès-Nancy;9021;54184;54270.0;10
54;205;Foug;2659;54205;54570.0;10
54;215;Frouard;6662;54215;54390.0;10
54;234;Gorcy;2922;54234;54730.0;10
54;252;Haroué;512;54252;54740.0;10
54;253;Hatrize;785;54253;54800.0;10
54;254;Haucourt-Moulaine;3437;54254;54860.0;10
54;257;Heillecourt;5486;54257;54180.0;10
54;261;Herserange;4455;54261;54440.0;10
54;263;Homécourt;6322;54263;54310.0;10
54;270;Hussigny-Godbrange;3758;54270;54590.0;10
54;273;Jarny;8405;54273;54800.0;10
54;274;Jarville-la-Malgrange;9591;54274;54140.0;10
54;280;Jœuf;6623;54280;54240.0;10
54;300;Laneuveville-devant-Nancy;6662;54300;54410.0;10
54;304;Laxou;14557;54304;54520.0;10
54;321;Longlaville;2393;54321;54810.0;10
54;322;Longuyon;5280;54322;54260.0;10
54;323;Longwy;15046;54323;54400.0;10
54;329;Lunéville;18191;54329;54300.0;10
54;339;Malzéville;8461;54339;54220.0;10
54;357;Maxéville;9937;54357;54320.0;10
54;364;Méréville;1308;54364;54850.0;10
54;382;Mont-Saint-Martin;9107;54382;54350.0;10
54;383;Mont-sur-Meurthe;1128;54383;54360.0;10
54;395;Nancy;106504;54395;54000.0;10
54;426;Pierre-la-Treiche;486;54426;54200.0;10
54;431;Pont-à-Mousson;14684;54431;54700.0;10
54;432;Pont-Saint-Vincent;1882;54432;54550.0;10
54;439;Pulnoy;5139;54439;54425.0;10
54;451;Réhon;3885;54451;54430.0;10
54;459;Richardménil;2354;54459;54630.0;10
54;482;Saint-Max;10129;54482;54130.0;10
54;483;Saint-Nicolas-de-Port;7490;54483;54210.0;10
54;493;Saulnes;2454;54493;54650.0;10
54;518;Thiaucourt-Regniéville;1120;54518;54470.0;10
54;521;Thil;1980;54521;54880.0;10
54;526;Tomblaine;9145;54526;54510.0;10
54;528;Toul;15898;54528;54200.0;10
54;533;Trieux;2638;54533;54750.0;10
54;536;Tucquegnieux;2462;54536;54640.0;10
54;542;Valleroy;2357;54542;54910.0;10
54;547;Vandœuvre-lès-Nancy;30223;54547;54500.0;10
54;549;Varangéville;3636;54549;54110.0;10
54;550;Vathiménil;330;54550;54122.0;10
54;578;Villers-lès-Nancy;14827;54578;54600.0;10
54;580;Villerupt;10111;54580;54190.0;10
54;584;Villey-Saint-Étienne;1054;54584;54200.0;10
55;43;Belleville-sur-Meuse;3093;55043;55430.0;10
55;545;Verdun;17906;55545;55100.0;10
56;3;Arradon;5567;56003;56610.0;18
56;5;Arzon;2233;56005;56640.0;18
56;7;Auray;14564;56007;56400.0;18
56;10;Baud;6426;56010;56150.0;18
56;13;Belz;3821;56013;56550.0;18
56;23;Brech;6942;56023;56400.0;18
56;34;Carnac;4362;56034;56340.0;18
56;40;Cléguer;3359;56040;56620.0;18
56;54;Erdeven;3950;56054;56410.0;18
56;55;Étel;2234;56055;56410.0;18
56;62;Gâvres;700;56062;56680.0;18
56;63;Gestel;2727;56063;56530.0;18
56;78;Guidel;12076;56078;56520.0;18
56;83;Hennebont;16467;56083;56700.0;18
56;90;Inzinzac-Lochrist;6683;56090;56650.0;18
56;94;Kervignac;7002;56094;56700.0;18
56;98;Lanester;23599;56098;56600.0;18
56;101;Languidic;8215;56101;56440.0;18
56;107;Larmor-Plage;8562;56107;56260.0;18
56;110;Lignol;867;56110;56160.0;18
56;114;Locmaria;961;56114;56360.0;18
56;118;Locmiquélic;4151;56118;56570.0;18
56;121;Lorient;58732;56121;56100.0;18
56;124;Malestroit;2548;56124;56140.0;18
56;152;Le Palais;2598;56152;56360.0;18
56;161;Ploemel;3077;56161;56400.0;18
56;162;Ploemeur;18417;56162;56270.0;18
56;164;Ploeren;6857;56164;56880.0;18
56;165;Ploërmel;10355;56165;56800.0;18
56;168;Plouharnel;2262;56168;56340.0;18
56;169;Plouhinec;5511;56169;56680.0;18
56;176;Pluneret;6045;56176;56400.0;18
56;177;Pluvigner;7817;56177;56330.0;18
56;178;Pontivy;15998;56178;56300.0;18
56;181;Port-Louis;2754;56181;56290.0;18
56;186;Quiberon;4749;56186;56170.0;18
56;193;Riantec;5965;56193;56670.0;18
56;206;Saint-Avé;12198;56206;56890.0;18
56;233;Saint-Philibert;1538;56233;56470.0;18
56;234;Saint-Pierre-Quiberon;2095;56234;56510.0;18
56;241;Sauzon;1020;56241;56360.0;18
56;258;La Trinité-sur-Mer;1669;56258;56470.0;18
56;260;Vannes;55692;56260;56000.0;18
56;262;Bono;2576;56262;56400.0;18
56;263;Sainte-Anne-d'Auray;2896;56263;56400.0;18
58;88;Coulanges-lès-Nevers;3811;58088;58660.0;1
58;95;Decize;5408;58095;58300.0;1
58;117;Fourchambault;4178;58117;58600.0;1
58;134;Imphy;3240;58134;58160.0;1
58;194;Nevers;34069;58194;58000.0;1
58;238;Saint-Éloi;2271;58238;58000.0;1
58;303;Varennes-Vauzelles;9378;58303;58640.0;1
59;5;Allennes-les-Marais;3515;59005;59251.0;7
59;9;Villeneuve-d'Ascq;62613;59009;59650.0;7
59;14;Anzin;13411;59014;59410.0;7
59;17;Armentières;25269;59017;59280.0;7
59;34;Avelin;2685;59034;59710.0;7
59;43;Bailleul;15404;59043;59270.0;7
59;71;Bersée;2310;59071;59235.0;7
59;90;Bondues;9989;59090;59910.0;7
59;122;Cambrai;32794;59122;59400.0;7
59;139;Caudry;14261;59139;59540.0;7
59;163;Croix;21157;59163;59170.0;7
59;168;Cysoing;4918;59168;59830.0;7
59;172;Denain;19999;59172;59220.0;7
59;173;Deûlémont;1843;59173;59890.0;7
59;178;Douai;40471;59178;59500.0;7
59;196;Ennetières-en-Weppes;1323;59196;59320.0;7
59;220;Faches-Thumesnil;18313;59220;59155.0;7
59;222;Faumont;2258;59222;59310.0;7
59;250;Fournes-en-Weppes;2336;59250;59134.0;7
59;271;Grande-Synthe;22731;59271;59760.0;7
59;278;Hallennes-lez-Haubourdin;4713;59278;59320.0;7
59;279;Halluin;20857;59279;59250.0;7
59;284;Hasnon;3949;59284;59178.0;7
59;286;Haubourdin;14840;59286;59320.0;7
59;295;Hazebrouck;21865;59295;59190.0;7
59;299;Hem;18810;59299;59510.0;7
59;328;Lambersart;27835;59328;59130.0;7
59;329;Lambres-lez-Douai;5091;59329;59552.0;7
59;332;Lannoy;1826;59332;59390.0;7
59;343;Lesquin;9097;59343;59810.0;7
59;350;Lille;236400;59350;59800.0;7
59;352;Linselles;8372;59352;59126.0;7
59;360;Loos;23107;59360;59120.0;7
59;367;Lys-lez-Lannoy;13794;59367;59390.0;7
59;368;La Madeleine;22044;59368;59110.0;7
59;378;Marcq-en-Barœul;39183;59378;59700.0;7
59;383;Marly;12197;59383;59770.0;7
59;386;Marquette-lez-Lille;10867;59386;59520.0;7
59;392;Maubeuge;29872;59392;59600.0;7
59;410;Mons-en-Barœul;21415;59410;59370.0;7
59;421;Mouvaux;13298;59421;59420.0;7
59;426;Neuville-en-Ferrain;10332;59426;59960.0;7
59;456;Pecquencourt;6350;59456;59146.0;7
59;457;Pérenchies;8584;59457;59840.0;7
59;462;Phalempin;4858;59462;59133.0;7
59;466;Pont-à-Marcq;3003;59466;59710.0;7
59;482;Quesnoy-sur-Deûle;6993;59482;59890.0;7
59;491;Raismes;12388;59491;59590.0;7
59;507;Ronchin;19414;59507;59790.0;7
59;508;Roncq;13611;59508;59223.0;7
59;512;Roubaix;99294;59512;59100.0;7
59;526;Saint-Amand-les-Eaux;16034;59526;59230.0;7
59;527;Saint-André-lez-Lille;13268;59527;59350.0;7
59;560;Seclin;12557;59560;59113.0;7
59;566;Sequedin;4812;59566;59320.0;7
59;569;Sin-le-Noble;15537;59569;59450.0;7
59;574;Somain;12011;59574;59490.0;7
59;586;Templeuve-en-Pévèle;6419;59586;59242.0;7
59;599;Tourcoing;99345;59599;59200.0;7
59;603;Trith-Saint-Léger;6380;59603;59125.0;7
59;606;Valenciennes;43677;59606;59300.0;7
59;636;Wambrechies;10712;59636;59118.0;7
59;646;Wasquehal;21092;59646;59290.0;7
59;648;Wattignies;15268;59648;59139.0;7
59;650;Wattrelos;41070;59650;59150.0;7
59;653;Wavrin;7835;59653;59136.0;7
59;660;Willems;3088;59660;59780.0;7
60;12;Andeville;3335;60012;60570.0;7
60;25;Attichy;1921;60025;60350.0;7
60;33;Avilly-Saint-Léonard;927;60033;60300.0;7
60;57;Beauvais;58520;60057;60000.0;7
60;67;Béthisy-Saint-Martin;1025;60067;60320.0;7
60;68;Béthisy-Saint-Pierre;3148;60068;60320.0;7
60;86;Boran-sur-Oise;2186;60086;60820.0;7
60;88;Bornel;4837;60088;60540.0;7
60;119;Cambronne-lès-Ribécourt;1981;60119;60170.0;7
60;139;Chambly;10280;60139;60230.0;7
60;141;Chantilly;11178;60141;60500.0;7
60;142;La Chapelle-en-Serval;3230;60142;60520.0;7
60;143;Chaumont-en-Vexin;3382;60143;60240.0;7
60;155;Cires-lès-Mello;4046;60155;60660.0;7
60;156;Clairoix;2270;60156;60280.0;7
60;157;Clermont;10398;60157;60600.0;7
60;159;Compiègne;41643;60159;60200.0;7
60;172;Coye-la-Forêt;4124;60172;60580.0;7
60;173;Cramoisy;822;60173;60660.0;7
60;175;Creil;36428;60175;60100.0;7
60;176;Crépy-en-Valois;15054;60176;60800.0;7
60;178;Crèvecœur-le-Grand;3626;60178;60360.0;7
60;197;Dieudonné;896;60197;60530.0;7
60;234;Fitz-James;2603;60234;60600.0;7
60;238;Fleurines;1970;60238;60700.0;7
60;277;Goincourt;1583;60277;60000.0;7
60;282;Gouvieux;9363;60282;60270.0;7
60;325;Jaux;2364;60325;60880.0;7
60;330;Laboissière-en-Thelle;1373;60330;60570.0;7
60;337;Lachelle;761;60337;60190.0;7
60;338;Lacroix-Saint-Ouen;5054;60338;60610.0;7
60;342;Laigneville;4773;60342;60290.0;7
60;346;Lamorlaye;9015;60346;60260.0;7
60;358;Lévignen;1034;60358;60800.0;7
60;360;Liancourt;7075;60360;60140.0;7
60;367;Loconville;341;60367;60240.0;7
60;382;Margny-lès-Compiègne;8853;60382;60280.0;7
60;395;Méru;14634;60395;60110.0;7
60;398;Le Mesnil-en-Thelle;2237;60398;60530.0;7
60;402;Le Meux;2389;60402;60880.0;7
60;414;Montataire;13811;60414;60160.0;7
60;432;Mortefontaine;897;60432;60128.0;7
60;439;Mouy;5311;60439;60250.0;7
60;446;Nanteuil-le-Haudouin;4262;60446;60440.0;7
60;450;Neuilly-en-Thelle;4014;60450;60530.0;7
60;462;Noailles;2873;60462;60430.0;7
60;463;Nogent-sur-Oise;21142;60463;60180.0;7
60;471;Noyon;13450;60471;60400.0;7
60;482;Orry-la-Ville;3441;60482;60560.0;7
60;489;Péroy-les-Gombries;1188;60489;60440.0;7
60;494;Plailly;1923;60494;60128.0;7
60;500;Le Plessis-Belleville;3888;60500;60330.0;7
60;509;Pont-Sainte-Maxence;12724;60509;60700.0;7
60;513;Précy-sur-Oise;3290;60513;60460.0;7
60;524;Rantigny;2564;60524;60290.0;7
60;537;Ribécourt-Dreslincourt;3879;60537;60170.0;7
60;559;La Rue-Saint-Pierre;838;60559;60510.0;7
60;575;Sainte-Geneviève;3388;60575;60730.0;7
60;578;Saintines;1097;60578;60410.0;7
60;584;Saint-Leu-d'Esserent;4777;60584;60340.0;7
60;589;Saint-Maximin;2962;60589;60740.0;7
60;601;Saint-Vaast-lès-Mello;1057;60601;60660.0;7
60;612;Senlis;15386;60612;60300.0;7
60;635;Thiverny;1085;60635;60160.0;7
60;636;Thourotte;4558;60636;60150.0;7
60;644;Trie-Château;1966;60644;60590.0;7
60;652;Valdampierre;939;60652;60790.0;7
60;665;Venette;2946;60665;60280.0;7
60;666;Ver-sur-Launette;1161;60666;60950.0;7
60;667;Verberie;3866;60667;60410.0;7
60;670;Verneuil-en-Halatte;4822;60670;60550.0;7
60;684;Villers-Saint-Paul;6498;60684;60870.0;7
60;695;Vineuil-Saint-Firmin;1452;60695;60500.0;7
61;1;Alençon;26622;61001;61000.0;5
61;169;Flers;15126;61169;61100.0;5
61;483;Bagnoles de l'Orne Normandie;2783;61483;61140.0;5
62;4;Achicourt;8065;62004;62217.0;7
62;14;Aire-sur-la-Lys;9956;62014;62120.0;7
62;19;Aix-Noulette;3965;62019;62160.0;7
62;37;Anzin-Saint-Aubin;2838;62037;62223.0;7
62;40;Arques;9711;62040;62510.0;7
62;41;Arras;42482;62041;62000.0;7
62;65;Avion;17764;62065;62210.0;7
62;99;Beaurains;5614;62099;62217.0;7
62;108;Berck;13813;62108;62600.0;7
62;119;Béthune;25388;62119;62400.0;7
62;126;Beuvry;9379;62126;62660.0;7
62;128;Biache-Saint-Vaast;4352;62128;62118.0;7
62;139;Blendecques;5077;62139;62575.0;7
62;160;Boulogne-sur-Mer;40687;62160;62200.0;7
62;193;Calais;73134;62193;62100.0;7
62;215;Carvin;17660;62215;62220.0;7
62;261;Cucq;5152;62261;62780.0;7
62;270;Divion;7003;62270;62460.0;7
62;291;Éleu-dit-Leauwette;2871;62291;62300.0;7
62;413;Harnes;12329;62413;62440.0;7
62;427;Hénin-Beaumont;26366;62427;62110.0;7
62;445;Hesdigneul-lès-Béthune;840;62445;62196.0;7
62;473;Isbergues;8795;62473;62330.0;7
62;498;Lens;31648;62498;62300.0;7
62;525;Longuenesse;11082;62525;62219.0;7
62;528;Loos-en-Gohelle;6941;62528;62750.0;7
62;560;Marquise;5144;62560;62250.0;7
62;571;Merlimont;3471;62571;62155.0;7
62;587;Montigny-en-Gohelle;10234;62587;62640.0;7
62;604;Neufchâtel-Hardelot;3817;62604;62152.0;7
62;609;Neuville-Saint-Vaast;1608;62609;62580.0;7
62;744;Sainte-Catherine;3620;62744;62223.0;7
62;758;Saint-Martin-Boulogne;11318;62758;62280.0;7
62;764;Saint-Nicolas;4740;62764;62223.0;7
62;765;Saint-Omer;15559;62765;62500.0;7
62;785;Savy-Berlette;1080;62785;62690.0;7
62;826;Le Touquet-Paris-Plage;4501;62826;62520.0;7
62;893;Wimereux;6505;62893;62930.0;7
62;895;Wingles;8820;62895;62410.0;7
62;899;Wissant;871;62899;62179.0;7
63;38;Besse-et-Saint-Anastaise;1565;63038;63610.0;3
63;98;Chastreix;231;63098;63680.0;3
63;103;Châtel-Guyon;6422;63103;63140.0;3
63;178;Issoire;15701;63178;63500.0;3
63;241;Montpeyroux;341;63241;63114.0;3
63;285;Pontgibaud;779;63285;63230.0;3
63;300;Riom;19762;63300;63200.0;3
63;380;Saint-Nectaire;765;63380;63710.0;3
63;430;Thiers;12152;63430;63300.0;3
64;24;Anglet;40840;64024;64600.0;6
64;40;Arette;1107;64040;64570.0;6
64;100;Bassussarry;3326;64100;64200.0;6
64;102;Bayonne;53063;64102;64100.0;6
64;122;Biarritz;26508;64122;64200.0;6
64;129;Billère;13023;64129;64140.0;6
64;132;Bizanos;4689;64132;64320.0;6
64;189;Ciboure;6391;64189;64500.0;6
64;198;Denguin;1816;64198;64230.0;6
64;204;Eaux-Bonnes;196;64204;64440.0;6
64;237;Gelos;3784;64237;64110.0;6
64;256;Hasparren;7779;64256;64240.0;6
64;260;Hendaye;17404;64260;64700.0;6
64;269;Idron;5064;64269;64320.0;6
64;284;Jurançon;7342;64284;64110.0;6
64;304;Lahonce;2561;64304;64990.0;6
64;320;Laruns;1208;64320;64440.0;6
64;335;Lescar;10084;64335;64230.0;6
64;339;Lestelle-Bétharram;906;64339;64800.0;6
64;348;Lons;13957;64348;64140.0;6
64;371;Mauléon-Licharre;3183;64371;64130.0;6
64;374;Mazerolles;1158;64374;64230.0;6
64;385;Miossens-Lanusse;277;64385;64450.0;6
64;405;Morlaàs;4616;64405;64160.0;6
64;409;Moumour;853;64409;64400.0;6
64;410;Mourenx;6302;64410;64150.0;6
64;416;Navarrenx;1075;64416;64190.0;6
64;417;Nay;3501;64417;64800.0;6
64;422;Oloron-Sainte-Marie;11233;64422;64400.0;6
64;430;Orthez;11047;64430;64300.0;6
64;445;Pau;77070;64445;64000.0;6
64;463;Rébénacq;669;64463;64260.0;6
64;467;Rontignon;865;64467;64110.0;6
64;483;Saint-Jean-de-Luz;14618;64483;64500.0;6
64;493;Saint-Palais;1908;64493;64120.0;6
64;511;Sauvagnon;3497;64511;64230.0;6
64;519;Serres-Castet;4474;64519;64121.0;6
64;522;Sévignacq-Meyracq;545;64522;64260.0;6
64;538;Uhart-Cize;819;64538;64220.0;6
64;547;Ustaritz;7178;64547;64480.0;6
65;2;Adé;836;65002;65100.0;8
65;17;Aragnouet;251;65017;65170.0;8
65;25;Argelès-Gazost;3081;65025;65400.0;8
65;31;Arreau;819;65031;65240.0;8
65;59;Bagnères-de-Bigorre;7368;65059;65200.0;8
65;123;Campan;1367;65123;65710.0;8
65;127;Capvern;1290;65127;65130.0;8
65;138;Cauterets;897;65138;65110.0;8
65;168;Esquièze-Sère;418;65168;65120.0;8
65;199;Germ;36;65199;65240.0;8
65;286;Lourdes;13449;65286;65100.0;8
65;295;Luz-Saint-Sauveur;954;65295;65120.0;8
65;384;Sailhan;174;65384;65170.0;8
65;388;Saint-Lary-Soulan;862;65388;65170.0;8
65;417;Séméac;5188;65417;65600.0;8
65;440;Tarbes;43821;65440;65000.0;8
65;465;Vielle-Aure;335;65465;65170.0;8
65;481;Barèges;164;65481;65120.0;8
66;2;Alénya;3706;66002;66200.0;8
66;3;Amélie-les-Bains-Palalda;3589;66003;66110.0;8
66;4;Les Angles;561;66004;66210.0;8
66;8;Argelès-sur-Mer;10508;66008;66700.0;8
66;17;Le Barcarès;5811;66017;66420.0;8
66;20;Bolquère;844;66020;66210.0;8
66;24;Le Boulou;5333;66024;66160.0;8
66;37;Canet-en-Roussillon;12535;66037;66140.0;8
66;49;Céret;8090;66049;66400.0;8
66;59;Corneilla-del-Vercol;2355;66059;66200.0;8
66;65;Elne;9364;66065;66200.0;8
66;82;Formiguères;509;66082;66210.0;8
66;124;Font-Romeu-Odeillo-Via;2023;66124;66120.0;8
66;136;Perpignan;120771;66136;66100.0;8
66;154;Puyvalador;64;66154;66210.0;8
66;164;Rivesaltes;9030;66164;66600.0;8
66;171;Saint-Cyprien;11190;66171;66750.0;8
66;182;Sainte-Marie-la-Mer;4883;66182;66470.0;8
66;187;Saint-Paul-de-Fenouillet;1808;66187;66220.0;8
66;212;Torreilles;3907;66212;66440.0;8
66;213;Toulouges;7316;66213;66350.0;8
69;3;Albigny-sur-Saône;2989;69003;69250.0;3
69;4;Alix;792;69004;69380.0;3
69;6;Amplepuis;5038;69006;69550.0;3
69;7;Ampuis;2794;69007;69420.0;3
69;9;Anse;7702;69009;69480.0;3
69;10;L'Arbresle;6606;69010;69210.0;3
69;13;Arnas;3979;69013;69400.0;3
69;19;Belleville-en-Beaujolais;13591;69019;69220.0;3
69;24;Val d'Oingt;4225;69024;69620.0;3
69;27;Brignais;12272;69027;69530.0;3
69;28;Brindas;6589;69028;69126.0;3
69;29;Bron;42645;69029;69500.0;3
69;31;Brussieu;1483;69031;69690.0;3
69;32;Bully;2024;69032;69210.0;3
69;33;Cailloux-sur-Fontaines;2957;69033;69270.0;3
69;34;Caluire-et-Cuire;43916;69034;69300.0;3
69;36;Cercié;1160;69036;69220.0;3
69;40;Champagne-au-Mont-d'Or;5796;69040;69410.0;3
69;43;Chaponost;9019;69043;69630.0;3
69;44;Charbonnières-les-Bains;5316;69044;69260.0;3
69;45;Charentay;1316;69045;69220.0;3
69;46;Charly;4701;69046;69390.0;3
69;49;Chasselay;2856;69049;69380.0;3
69;56;Chessy;2159;69056;69380.0;3
69;63;Collonges-au-Mont-d'Or;4401;69063;69660.0;3
69;64;Condrieu;4040;69064;69420.0;3
69;67;Courzieu;1189;69067;69690.0;3
69;68;Couzon-au-Mont-d'Or;2502;69068;69270.0;3
69;69;Craponne;11432;69069;69290.0;3
69;71;Curis-au-Mont-d'Or;1206;69071;69250.0;3
69;72;Dardilly;9364;69072;69570.0;3
69;76;Dommartin;2696;69076;69380.0;3
69;78;Duerne;853;69078;69850.0;3
69;80;Échalas;1917;69080;69700.0;3
69;81;Écully;19333;69081;69130.0;3
69;85;Fleurieu-sur-Saône;1534;69085;69250.0;3
69;86;Fleurieux-sur-l'Arbresle;2353;69086;69210.0;3
69;88;Fontaines-sur-Saône;7163;69088;69270.0;3
69;89;Francheville;15164;69089;69340.0;3
69;91;Givors;20389;69091;69700.0;3
69;92;Gleizé;7841;69092;69400.0;3
69;94;Grézieu-la-Varenne;6177;69094;69290.0;3
69;96;Grigny;9781;69096;69520.0;3
69;100;Irigny;8871;69100;69540.0;3
69;107;Lamure-sur-Azergues;1121;69107;69870.0;3
69;111;Légny;690;69111;69620.0;3
69;112;Lentilly;6635;69112;69210.0;3
69;115;Limas;4969;69115;69400.0;3
69;116;Limonest;3750;69116;69760.0;3
69;121;Lozanne;2774;69121;69380.0;3
69;122;Lucenay;1969;69122;69480.0;3
69;125;Marcilly-d'Azergues;891;69125;69380.0;3
69;126;Marcy;796;69126;69480.0;3
69;127;Marcy-l'Étoile;3613;69127;69280.0;3
69;136;Montagny;3173;69136;69700.0;3
69;141;Mornant;6316;69141;69440.0;3
69;142;La Mulatière;6597;69142;69350.0;3
69;143;Neuville-sur-Saône;7650;69143;69250.0;3
69;149;Oullins;26831;69149;69600.0;3
69;152;Pierre-Bénite;10457;69152;69310.0;3
69;154;Pollionnay;2898;69154;69290.0;3
69;163;Quincieux;3545;69163;69650.0;3
69;168;Rochetaillée-sur-Saône;1577;69168;69270.0;3
69;171;Sain-Bel;2389;69171;69210.0;3
69;173;Sarcey;1041;69173;69490.0;3
69;176;Soucieu-en-Jarrest;4674;69176;69510.0;3
69;189;Sainte-Colombe;1913;69189;69560.0;3
69;191;Saint-Cyr-au-Mont-d'Or;5889;69191;69450.0;3
69;194;Saint-Didier-au-Mont-d'Or;7164;69194;69370.0;3
69;196;Saint-Didier-sur-Beaujeu;628;69196;69430.0;3
69;199;Saint-Fons;19678;69199;69190.0;3
69;200;Saint-Forgeux;1503;69200;69490.0;3
69;201;Sainte-Foy-l'Argentière;1311;69201;69610.0;3
69;202;Sainte-Foy-lès-Lyon;22567;69202;69110.0;3
69;204;Saint-Genis-Laval;21391;69204;69230.0;3
69;206;Saint-Georges-de-Reneins;4501;69206;69830.0;3
69;207;Saint-Germain-au-Mont-d'Or;3048;69207;69650.0;3
69;208;Saint-Germain-Nuelles;2322;69208;69210.0;3
69;215;Saint-Julien;899;69215;69640.0;3
69;219;Saint-Laurent-d'Agny;2196;69219;69440.0;3
69;233;Saint-Romain-au-Mont-d'Or;1278;69233;69270.0;3
69;235;Saint-Romain-en-Gal;2073;69235;69560.0;3
69;238;Saint-Symphorien-sur-Coise;3806;69238;69590.0;3
69;241;Taluyers;2651;69241;69440.0;3
69;243;Tarare;10763;69243;69170.0;3
69;244;Tassin-la-Demi-Lune;22637;69244;69160.0;3
69;248;Thizy-les-Bourgs;6146;69248;69240.0;3
69;249;Thurins;3116;69249;69510.0;3
69;250;La Tour-de-Salvagny;4216;69250;69890.0;3
69;256;Vaulx-en-Velin;53016;69256;69120.0;3
69;259;Vénissieux;67551;69259;69200.0;3
69;260;Vernaison;5055;69260;69390.0;3
69;264;Villefranche-sur-Saône;36710;69264;69400.0;3
69;265;Ville-sur-Jarnioux;835;69265;69640.0;3
69;266;Villeurbanne;153294;69266;69100.0;3
69;268;Vourles;3458;69268;69390.0;3
69;271;Chassieu;10790;69271;69680.0;3
69;273;Corbas;11269;69273;69960.0;3
69;275;Décines-Charpieu;29069;69275;69150.0;3
69;276;Feyzin;9954;69276;69320.0;3
69;277;Genas;13402;69277;69740.0;3
69;278;Genay;5614;69278;69730.0;3
69;282;Meyzieu;34941;69282;69330.0;3
69;283;Mions;13853;69283;69780.0;3
69;284;Montanay;3346;69284;69250.0;3
69;286;Rillieux-la-Pape;31063;69286;69140.0;3
69;287;Saint-Bonnet-de-Mure;6983;69287;69720.0;3
69;288;Saint-Laurent-de-Mure;5525;69288;69720.0;3
69;289;Saint-Pierre-de-Chandieu;4661;69289;69780.0;3
69;290;Saint-Priest;47211;69290;69800.0;3
69;291;Saint-Symphorien-d'Ozon;5845;69291;69360.0;3
69;292;Sathonay-Camp;6560;69292;69580.0;3
69;293;Sathonay-Village;2417;69293;69580.0;3
69;294;Sérézin-du-Rhône;2809;69294;69360.0;3
69;296;Solaize;3019;69296;69360.0;3
69;297;Ternay;5586;69297;69360.0;3
69;298;Toussieu;3216;69298;69780.0;3
69;381;Lyon 1er Arrondissement;30423;69381;69001.0;3
69;382;Lyon 2e Arrondissement;31689;69382;69002.0;3
69;383;Lyon 3e Arrondissement;103731;69383;69003.0;3
69;384;Lyon 4e Arrondissement;36470;69384;69004.0;3
69;385;Lyon 5e Arrondissement;50749;69385;69005.0;3
69;386;Lyon 6e Arrondissement;53746;69386;69006.0;3
69;387;Lyon 7e Arrondissement;83066;69387;69007.0;3
69;388;Lyon 8e Arrondissement;87176;69388;69008.0;3
69;389;Lyon 9e Arrondissement;52520;69389;69009.0;3
70;26;Arc-lès-Gray;2559;70026;70100.0;1
70;116;Chagey;629;70116;70400.0;1
70;117;Châlonvillars;1271;70117;70400.0;1
70;207;Échenoz-la-Méline;3318;70207;70000.0;1
70;285;Héricourt;10918;70285;70400.0;1
70;310;Lure;8231;70310;70200.0;1
70;311;Luxeuil-les-Bains;6896;70311;70300.0;1
70;378;Navenne;1673;70378;70000.0;1
70;388;Noidans-lès-Vesoul;2053;70388;70000.0;1
70;428;Pusey;1504;70428;70000.0;1
70;447;Rioz;2372;70447;70190.0;1
70;473;Saint-Sauveur;1961;70473;70300.0;1
70;550;Vesoul;15663;70550;70000.0;1
70;561;Villersexel;1531;70561;70110.0;1
71;14;Autun;14009;71014;71400.0;1
71;40;Blanzy;6200;71040;71450.0;1
71;73;Chagny;5608;71073;71150.0;1
71;76;Chalon-sur-Saône;46577;71076;71100.0;1
71;106;Charolles;3326;71106;71120.0;1
71;120;Chauffailles;3772;71120;71170.0;1
71;137;Cluny;5176;71137;71250.0;1
71;153;Le Creusot;21567;71153;71200.0;1
71;176;Digoin;7990;71176;71160.0;1
71;221;Givry;3845;71221;71640.0;1
71;263;Louhans;6658;71263;71500.0;1
71;270;Mâcon;34663;71270;71000.0;1
71;306;Montceau-les-Mines;17986;71306;71300.0;1
71;310;Montchanin;5053;71310;71210.0;1
71;342;Paray-le-Monial;9631;71342;71600.0;1
71;404;Saint-Désert;918;71404;71390.0;1
71;475;Saint-Rémy;6772;71475;71100.0;1
